"CORP_ID"	"DECADE"	"YEAR"	"SUBJ"	"CXN"	"VERB"
141945561	"1930s"	1939	"there"	"'d"	"be"
141945721	"1930s"	1939	"she"	"'d"	"answer"
141945836	"1930s"	1939	"there"	"'d"	"be"
141945843	"1930s"	1939	"she"	"'d"	"have"
141945862	"1930s"	1939	"we"	"'d"	"look"
141945889	"1930s"	1939	"we"	"'d"	"get"
141946071	"1930s"	1939	"she"	"'d"	"sit"
141946080	"1930s"	1939	"I"	"'d"	"know"
141946561	"1930s"	1939	"they"	"'d"	"have"
141946696	"1930s"	1939	"she"	"'d"	"be"
141946707	"1930s"	1939	"she"	"'d"	"be"
141948065	"1930s"	1939	"we"	"'d"	"do"
141948569	"1930s"	1939	"I"	"'d"	"be"
141948693	"1930s"	1939	"I"	"'d"	"call"
141948742	"1930s"	1939	"I"	"'d"	"get"
141948858	"1930s"	1939	"she"	"'d"	"come"
141949406	"1930s"	1939	"he"	"'d"	"hit"
141949551	"1930s"	1939	"we"	"'d"	"be"
141949594	"1930s"	1939	"I"	"'d"	"have"
141950073	"1930s"	1939	"I"	"'d"	"like"
141951613	"1930s"	1939	"he"	"'d"	"go"
141951620	"1930s"	1939	"he"	"'d"	"go"
141953312	"1930s"	1939	"he"	"'d"	"be"
141955881	"1930s"	1939	"who"	"'d"	"have"
141960714	"1930s"	1939	"I"	"'d"	"be"
141960830	"1930s"	1939	"I"	"'d"	"be"
141962369	"1930s"	1939	"anybody"	"'d"	"hear"
141963731	"1930s"	1939	"I"	"'d"	"swear"
141963969	"1930s"	1939	"we"	"'d"	"eat"
141964007	"1930s"	1939	"I"	"'d"	"cook"
141965614	"1930s"	1939	"he"	"'d"	"bite"
141968362	"1930s"	1939	"I"	"'d"	"need"
141968390	"1930s"	1939	"I"	"'d"	"have"
141968938	"1930s"	1939	"I"	"'d"	"love"
141969107	"1930s"	1939	"I"	"'d"	"love"
141970509	"1930s"	1939	"I"	"'d"	"strike"
141971041	"1930s"	1939	"they"	"'d"	"come"
141973586	"1930s"	1939	"I"	"'d"	"love"
141973982	"1930s"	1939	"I"	"'d"	"love"
141976673	"1930s"	1939	"I"	"'d"	"shore"
141977770	"1930s"	1939	"you"	"'d"	"like"
141977793	"1930s"	1939	"she"	"'d"	"be"
141981690	"1930s"	1939	"he"	"'d"	"get"
141982209	"1930s"	1939	"she"	"'d"	"take"
141982246	"1930s"	1939	"I"	"'d"	"spit"
141982768	"1930s"	1939	"we"	"'d"	"have"
141993065	"1930s"	1939	"I"	"'d"	"help"
141995266	"1930s"	1939	"he"	"'d"	"make"
141995471	"1930s"	1939	"we"	"'d"	"deserve"
141995889	"1930s"	1939	"I"	"'d"	"make"
141997968	"1930s"	1939	"I"	"'d"	"be"
141998028	"1930s"	1939	"I"	"'d"	"be"
141998061	"1930s"	1939	"I"	"'d"	"be"
141999031	"1930s"	1939	"I"	"'d"	"see"
142001895	"1930s"	1939	"I"	"'d"	"thank"
142003071	"1930s"	1939	"he"	"'d"	"leave"
142004453	"1930s"	1939	"you"	"'d"	"call"
142004571	"1930s"	1939	"I"	"'d"	"shore"
142004886	"1930s"	1939	"I"	"'d"	"love"
142005474	"1930s"	1939	"I"	"'d"	"shore"
142007089	"1930s"	1939	"I"	"'d"	"feel"
142012085	"1930s"	1939	"you"	"'d"	"stick"
142013937	"1930s"	1939	"they"	"'d"	"cook"
142016620	"1930s"	1939	"she"	"'d"	"have"
142019090	"1930s"	1939	"there"	"'d"	"be"
142027283	"1930s"	1939	"she"	"'d"	"get"
142028437	"1930s"	1939	"there"	"'d"	"be"
142028447	"1930s"	1939	"he"	"'d"	"take"
142040347	"1930s"	1939	"that"	"'d"	"put"
142042750	"1930s"	1939	"she"	"'d"	"get"
142042975	"1930s"	1939	"they"	"'d"	"go"
142053389	"1930s"	1939	"he"	"'d"	"talk"
142058869	"1930s"	1939	"he"	"'d"	"let"
142059948	"1930s"	1939	"I"	"'d"	"spring"
142061803	"1930s"	1939	"he"	"'d"	"see"
142062336	"1930s"	1939	"they"	"'d"	"get"
142065700	"1930s"	1939	"who"	"'d"	"pull"
142066420	"1930s"	1939	"he"	"'d"	"walk"
142067584	"1930s"	1939	"it"	"'d"	"be"
142067620	"1930s"	1939	"it"	"'d"	"go"
142068028	"1930s"	1939	"there"	"'d"	"be"
142072061	"1930s"	1939	"they"	"'d"	"be"
142075669	"1930s"	1939	"I"	"'d"	"have"
142078767	"1930s"	1939	"I"	"'d"	"like"
142079544	"1930s"	1939	"I"	"'d"	"like"
142080477	"1930s"	1939	"you"	"'d"	"be"
142085115	"1930s"	1939	"you"	"'d"	"go"
142096001	"1930s"	1939	"you"	"'d"	"like"
142098491	"1930s"	1939	"I"	"'d"	"be"
142098564	"1930s"	1939	"I"	"'d"	"go"
142099490	"1930s"	1939	"you"	"'d"	"ask"
142099500	"1930s"	1939	"he"	"'d"	"be"
142102259	"1930s"	1939	"I"	"'d"	"like"
142102309	"1930s"	1939	"you"	"'d"	"be"
142102477	"1930s"	1939	"I"	"'d"	"look"
142102863	"1930s"	1939	"I"	"'d"	"be"
142110085	"1930s"	1939	"you"	"'d"	"let"
142110444	"1930s"	1939	"he"	"'d"	"try"
142114805	"1930s"	1939	"I"	"'d"	"talk"
142115443	"1930s"	1939	"I"	"'d"	"write"
142115474	"1930s"	1939	"I"	"'d"	"write"
142118723	"1930s"	1939	"you"	"'d"	"stop"
142118732	"1930s"	1939	"I"	"'d"	"like"
142118749	"1930s"	1939	"I"	"'d"	"like"
142121511	"1930s"	1939	"you"	"'d"	"tell"
142125298	"1930s"	1939	"she"	"'d"	"have"
142125313	"1930s"	1939	"she"	"'d"	"have"
142127360	"1930s"	1939	"I"	"'d"	"like"
142129445	"1930s"	1939	"I"	"'d"	"be"
142131834	"1930s"	1939	"they"	"'d"	"be"
142132041	"1930s"	1939	"you"	"'d"	"like"
142133284	"1930s"	1939	"I"	"'d"	"like"
142142675	"1930s"	1939	"I"	"'d"	"go"
142149400	"1930s"	1939	"I"	"'d"	"do"
142151921	"1930s"	1939	"I"	"'d"	"like"
142153085	"1930s"	1939	"he"	"'d"	"have"
142153123	"1930s"	1939	"they"	"'d"	"make"
142153273	"1930s"	1939	"we"	"'d"	"have"
142153716	"1930s"	1939	"she"	"'d"	"make"
142153724	"1930s"	1939	"she"	"'d"	"be"
142156128	"1930s"	1939	"he"	"'d"	"get"
142156156	"1930s"	1939	"he"	"'d"	"present"
142157761	"1930s"	1939	"I"	"'d"	"like"
142162728	"1930s"	1939	"I"	"'d"	"say"
142162881	"1930s"	1939	"I"	"'d"	"like"
142162907	"1930s"	1939	"I"	"'d"	"cut"
142163700	"1930s"	1939	"I"	"'d"	"have"
142167335	"1930s"	1939	"he"	"'d"	"answer"
142167443	"1930s"	1939	"he"	"'d"	"get"
142167642	"1930s"	1939	"he"	"'d"	"be"
142167714	"1930s"	1939	"he"	"'d"	"give"
142167764	"1930s"	1939	"he"	"'d"	"sell"
142168075	"1930s"	1939	"he"	"'d"	"bump"
142168374	"1930s"	1939	"she"	"'d"	"know"
142168404	"1930s"	1939	"she"	"'d"	"go"
142168833	"1930s"	1939	"I"	"'d"	"get"
142172471	"1930s"	1939	"I"	"'d"	"stooge"
142177512	"1930s"	1939	"they"	"'d"	"put"
142181498	"1930s"	1939	"he"	"'d"	"be"
142181510	"1930s"	1939	"he"	"'d"	"be"
142182041	"1930s"	1939	"he"	"'d"	"forget"
142189371	"1930s"	1939	"they"	"'d"	"be"
142191612	"1930s"	1939	"she"	"'d"	"look"
142194736	"1930s"	1939	"you"	"'d"	"let"
142196183	"1930s"	1939	"I"	"'d"	"like"
142196465	"1930s"	1939	"I"	"'d"	"hate"
142197907	"1930s"	1939	"who"	"'d"	"want"
142200601	"1930s"	1939	"he"	"'d"	"forget"
142201698	"1930s"	1939	"they"	"'d"	"be"
142201860	"1930s"	1939	"he"	"'d"	"have"
142203656	"1930s"	1939	"he"	"'d"	"take"
142205942	"1930s"	1939	"she"	"'d"	"give"
142207828	"1930s"	1939	"I"	"'d"	"say"
142208027	"1930s"	1939	"I"	"'d"	"want"
142208409	"1930s"	1939	"I"	"'d"	"come"
142213525	"1930s"	1939	"you"	"'d"	"like"
142226430	"1930s"	1939	"they"	"'d"	"start"
142231833	"1930s"	1939	"you"	"'d"	"be"
142239366	"1930s"	1939	"I"	"'d"	"like"
142241484	"1930s"	1939	"I"	"'d"	"do"
142280832	"1930s"	1939	"they"	"'d"	"call"
142288705	"1930s"	1939	"you"	"'d"	"like"
142290909	"1930s"	1939	"we"	"'d"	"have"
142294216	"1930s"	1939	"you"	"'d"	"do"
142295167	"1930s"	1939	"he"	"'d"	"terrify"
142311167	"1930s"	1939	"we"	"'d"	"run"
142315761	"1930s"	1939	"they"	"'d"	"be"
142316760	"1930s"	1939	"I"	"'d"	"like"
142320874	"1930s"	1939	"I"	"'d"	"like"
142323225	"1930s"	1939	"he"	"'d"	"spread"
142326379	"1930s"	1939	"you"	"'d"	"have"
142326551	"1930s"	1939	"I"	"'d"	"like"
142334613	"1930s"	1939	"I"	"'d"	"kill"
142335098	"1930s"	1939	"I"	"'d"	"run"
142337051	"1930s"	1939	"I"	"'d"	"choose"
142338176	"1930s"	1939	"you"	"'d"	"think"
142345352	"1930s"	1939	"we"	"'d"	"have"
142345361	"1930s"	1939	"there"	"'d"	"be"
142352620	"1930s"	1939	"I"	"'d"	"like"
142352742	"1930s"	1939	"I"	"'d"	"say"
142356123	"1930s"	1939	"you"	"'d"	"need"
142356981	"1930s"	1939	"we"	"'d"	"be"
142357766	"1930s"	1939	"he"	"'d"	"have"
142361957	"1930s"	1939	"we"	"'d"	"get"
142363674	"1930s"	1939	"I"	"'d"	"blow"
142365170	"1930s"	1939	"I"	"'d"	"do"
142372073	"1930s"	1939	"he"	"'d"	"cut"
142373247	"1930s"	1939	"I"	"'d"	"lose"
142376244	"1930s"	1939	"I"	"'d"	"send"
142376751	"1930s"	1939	"I"	"'d"	"choose"
142378443	"1930s"	1939	"I"	"'d"	"say"
142386849	"1930s"	1939	"you"	"'d"	"think"
142389038	"1930s"	1939	"we"	"'d"	"be"
142389936	"1930s"	1939	"I"	"'d"	"tear"
142390575	"1930s"	1939	"he"	"'d"	"go"
142391422	"1930s"	1939	"we"	"'d"	"be"
142391832	"1930s"	1939	"we"	"'d"	"be"
142393393	"1930s"	1939	"I"	"'d"	"go"
142395758	"1930s"	1939	"they"	"'d"	"have"
142395799	"1930s"	1939	"he"	"'d"	"tell"
142395878	"1930s"	1939	"you"	"'d"	"run"
142403330	"1930s"	1939	"we"	"'d"	"be"
142403496	"1930s"	1939	"I"	"'d"	"have"
142408014	"1930s"	1939	"I"	"'d"	"catch"
142413807	"1930s"	1939	"you"	"'d"	"like"
142416082	"1930s"	1939	"they"	"'d"	"fall"
142416316	"1930s"	1939	"I"	"'d"	"think"
142416319	"1930s"	1939	"you"	"'d"	"want"
142417617	"1930s"	1939	"I"	"'d"	"dry"
142417745	"1930s"	1939	"I"	"'d"	"think"
142423183	"1930s"	1939	"they"	"'d"	"blow"
142428953	"1930s"	1939	"I"	"'d"	"use"
142430435	"1930s"	1939	"I"	"'d"	"dance"
142431029	"1930s"	1939	"he"	"'d"	"hold"
142431236	"1930s"	1939	"I"	"'d"	"show"
142432028	"1930s"	1939	"who"	"'d"	"sock"
142432203	"1930s"	1939	"you"	"'d"	"jump"
142433187	"1930s"	1939	"you"	"'d"	"like"
142436840	"1930s"	1939	"you"	"'d"	"admire"
142437937	"1930s"	1939	"I"	"'d"	"make"
142440999	"1930s"	1939	"I"	"'d"	"use"
142442579	"1930s"	1939	"I"	"'d"	"be"
142445025	"1930s"	1939	"I"	"'d"	"like"
142448719	"1930s"	1939	"she"	"'d"	"show"
142451298	"1930s"	1939	"I"	"'d"	"be"
142452490	"1930s"	1939	"he"	"'d"	"be"
142453510	"1930s"	1939	"I"	"'d"	"stake"
142455106	"1930s"	1939	"she"	"'d"	"go"
142456712	"1930s"	1939	"we"	"'d"	"come"
142456736	"1930s"	1939	"I"	"'d"	"visit"
142459014	"1930s"	1939	"I"	"'d"	"like"
142462395	"1930s"	1939	"I"	"'d"	"hug"
142464654	"1930s"	1939	"you"	"'d"	"want"
142466106	"1930s"	1939	"he"	"'d"	"be"
142466117	"1930s"	1939	"she"	"'d"	"see"
142467648	"1930s"	1939	"you"	"'d"	"have"
142470691	"1930s"	1939	"he"	"'d"	"send"
142483727	"1930s"	1939	"you"	"'d"	"promise"
142489929	"1930s"	1939	"I"	"'d"	"put"
142489937	"1930s"	1939	"I"	"'d"	"look"
142489944	"1930s"	1939	"I"	"'d"	"eat"
142489971	"1930s"	1939	"you"	"'d"	"do"
142489978	"1930s"	1939	"I"	"'d"	"like"
142491808	"1930s"	1939	"I"	"'d"	"walk"
142491937	"1930s"	1939	"I"	"'d"	"like"
142492472	"1930s"	1939	"I"	"'d"	"like"
142496292	"1930s"	1939	"you"	"'d"	"like"
142498828	"1930s"	1939	"you"	"'d"	"like"
142501640	"1930s"	1939	"I"	"'d"	"like"
142503471	"1930s"	1939	"they"	"'d"	"stop"
142505072	"1930s"	1939	"he"	"'d"	"care"
142505463	"1930s"	1939	"we"	"'d"	"have"
142505487	"1930s"	1939	"she"	"'d"	"marry"
142505875	"1930s"	1939	"you"	"'d"	"like"
142506961	"1930s"	1939	"I"	"'d"	"see"
142506990	"1930s"	1939	"I"	"'d"	"think"
142506999	"1930s"	1939	"I"	"'d"	"dream"
142507005	"1930s"	1939	"I"	"'d"	"dream"
142507018	"1930s"	1939	"I"	"'d"	"dream"
142507053	"1930s"	1939	"we"	"'d"	"take"
142507080	"1930s"	1939	"he"	"'d"	"go"
142515816	"1930s"	1939	"he"	"'d"	"have"
142515887	"1930s"	1939	"I"	"'d"	"like"
142516070	"1930s"	1939	"I"	"'d"	"like"
142516546	"1930s"	1939	"I"	"'d"	"like"
142517604	"1930s"	1939	"I"	"'d"	"marry"
142522608	"1930s"	1939	"you"	"'d"	"expect"
142522643	"1930s"	1939	"you"	"'d"	"expect"
142522742	"1930s"	1939	"you"	"'d"	"be"
142522748	"1930s"	1939	"you"	"'d"	"be"
142523055	"1930s"	1939	"you"	"'d"	"die"
142523848	"1930s"	1939	"you"	"'d"	"do"
142529395	"1930s"	1939	"we"	"'d"	"be"
142530119	"1930s"	1939	"he"	"'d"	"come"
142533386	"1930s"	1939	"they"	"'d"	"like"
142533426	"1930s"	1939	"I"	"'d"	"like"
142535240	"1930s"	1939	"I"	"'d"	"wait"
142535250	"1930s"	1939	"I"	"'d"	"decide"
142535262	"1930s"	1939	"I"	"'d"	"like"
142536373	"1930s"	1939	"you"	"'d"	"be"
142536599	"1930s"	1939	"you"	"'d"	"forget"
142536632	"1930s"	1939	"you"	"'d"	"be"
142539279	"1930s"	1939	"you"	"'d"	"run"
142539289	"1930s"	1939	"you"	"'d"	"meet"
142544846	"1930s"	1939	"I"	"'d"	"like"
142545728	"1930s"	1939	"I"	"'d"	"like"
142546211	"1930s"	1939	"I"	"'d"	"like"
142548230	"1930s"	1939	"she"	"'d"	"catch"
142559711	"1930s"	1939	"I"	"'d"	"drop"
142559771	"1930s"	1939	"he"	"'d"	"have"
142559881	"1930s"	1939	"you"	"'d"	"think"
142559910	"1930s"	1939	"you"	"'d"	"die"
142560621	"1930s"	1939	"you"	"'d"	"be"
142560658	"1930s"	1939	"I"	"'d"	"dry"
142560670	"1930s"	1939	"you"	"'d"	"forget"
142560769	"1930s"	1939	"I"	"'d"	"lock"
142569457	"1930s"	1939	"I"	"'d"	"be"
142574336	"1930s"	1939	"you"	"'d"	"snap"
142574449	"1930s"	1939	"I"	"'d"	"have"
142575896	"1930s"	1939	"I"	"'d"	"cancel"
142576818	"1930s"	1939	"I"	"'d"	"be"
142583118	"1930s"	1939	"I"	"'d"	"love"
142583123	"1930s"	1939	"I"	"'d"	"be"
142585642	"1930s"	1939	"you"	"'d"	"like"
142587177	"1930s"	1939	"you"	"'d"	"know"
142594038	"1930s"	1939	"he"	"'d"	"be"
142600540	"1930s"	1939	"I"	"'d"	"be"
142600636	"1930s"	1939	"he"	"'d"	"go"
142602815	"1930s"	1939	"there"	"'d"	"be"
142604063	"1930s"	1939	"he"	"'d"	"love"
142606351	"1930s"	1939	"you"	"'d"	"do"
142607861	"1930s"	1939	"I"	"'d"	"have"
142609919	"1930s"	1939	"you"	"'d"	"take"
142610159	"1930s"	1939	"he"	"'d"	"run"
142610395	"1930s"	1939	"I"	"'d"	"be"
142610443	"1930s"	1939	"you"	"'d"	"be"
142610620	"1930s"	1939	"I"	"'d"	"be"
142611779	"1930s"	1939	"you"	"'d"	"take"
142614839	"1930s"	1939	"I"	"'d"	"love"
142615234	"1930s"	1939	"I"	"'d"	"put"
142616496	"1930s"	1939	"she"	"'d"	"be"
142626759	"1930s"	1939	"I"	"'d"	"want"
142629080	"1930s"	1939	"you"	"'d"	"get"
142629093	"1930s"	1939	"who"	"'d"	"get"
142631688	"1930s"	1939	"I"	"'d"	"keep"
142641511	"1930s"	1939	"he"	"'d"	"take"
142642781	"1930s"	1939	"you"	"'d"	"have"
142642792	"1930s"	1939	"you"	"'d"	"have"
142643529	"1930s"	1939	"I"	"'d"	"do"
142645696	"1930s"	1939	"I"	"'d"	"like"
142646059	"1930s"	1939	"he"	"'d"	"do"
142648033	"1930s"	1939	"they"	"'d"	"say"
142648045	"1930s"	1939	"I"	"'d"	"say"
142653260	"1930s"	1939	"I"	"'d"	"see"
142654726	"1930s"	1939	"you"	"'d"	"be"
142654813	"1930s"	1939	"I"	"'d"	"learn"
142654827	"1930s"	1939	"everybody"	"'d"	"say"
142658457	"1930s"	1939	"you"	"'d"	"be"
142662509	"1930s"	1939	"they"	"'d"	"be"
142663236	"1930s"	1939	"we"	"'d"	"like"
142668027	"1930s"	1939	"you"	"'d"	"do"
142668111	"1930s"	1939	"I"	"'d"	"pick"
142669243	"1930s"	1939	"you"	"'d"	"serve"
142670180	"1930s"	1939	"there"	"'d"	"be"
142675513	"1930s"	1939	"we"	"'d"	"like"
142675776	"1930s"	1939	"I"	"'d"	"have"
142679655	"1930s"	1939	"it"	"'d"	"be"
142679821	"1930s"	1939	"he"	"'d"	"snap"
142680626	"1930s"	1939	"you"	"'d"	"sleep"
142680697	"1930s"	1939	"you"	"'d"	"think"
142680909	"1930s"	1939	"I"	"'d"	"love"
142683716	"1930s"	1939	"I"	"'d"	"overslept"
142691338	"1930s"	1939	"I"	"'d"	"hate"
142692619	"1930s"	1939	"we"	"'d"	"like"
142693397	"1930s"	1939	"I"	"'d"	"like"
142693928	"1930s"	1939	"I"	"'d"	"like"
142695489	"1930s"	1939	"you"	"'d"	"get"
142697409	"1930s"	1939	"I"	"'d"	"like"
142697890	"1930s"	1939	"I"	"'d"	"be"
142698069	"1930s"	1939	"I"	"'d"	"love"
142698092	"1930s"	1939	"it"	"'d"	"be"
142701078	"1930s"	1939	"I"	"'d"	"like"
142703862	"1930s"	1939	"he"	"'d"	"mind"
142704316	"1930s"	1939	"I"	"'d"	"love"
142704950	"1930s"	1939	"you"	"'d"	"keep"
142708085	"1930s"	1939	"you"	"'d"	"stop"
142718506	"1930s"	1939	"she"	"'d"	"call"
142721039	"1930s"	1939	"she"	"'d"	"have"
142721051	"1930s"	1939	"they"	"'d"	"keep"
142721803	"1930s"	1939	"she"	"'d"	"run"
142723115	"1930s"	1939	"I"	"'d"	"fly"
142723545	"1930s"	1939	"they"	"'d"	"have"
142725297	"1930s"	1939	"they"	"'d"	"have"
142727052	"1930s"	1939	"they"	"'d"	"starve"
142732738	"1930s"	1939	"you"	"'d"	"need"
142733221	"1930s"	1939	"we"	"'d"	"have"
142737583	"1930s"	1939	"he"	"'d"	"have"
142737604	"1930s"	1939	"he"	"'d"	"be"
142740160	"1930s"	1939	"I"	"'d"	"wipe"
142741473	"1930s"	1939	"I"	"'d"	"shift"
142743296	"1930s"	1939	"they"	"'d"	"be"
142743889	"1930s"	1939	"she"	"'d"	"say"
142744815	"1930s"	1939	"I"	"'d"	"go"
142746136	"1930s"	1939	"I"	"'d"	"give"
142746143	"1930s"	1939	"I"	"'d"	"give"
142749345	"1930s"	1939	"they"	"'d"	"put"
142751636	"1930s"	1939	"I"	"'d"	"like"
142773431	"1930s"	1939	"I"	"'d"	"like"
142773849	"1930s"	1939	"I"	"'d"	"think"
142773939	"1930s"	1939	"I"	"'d"	"like"
142778050	"1930s"	1939	"we"	"'d"	"move"
142779265	"1930s"	1939	"he"	"'d"	"ruin"
142781211	"1930s"	1939	"he"	"'d"	"make"
142784771	"1930s"	1939	"I"	"'d"	"like"
142789438	"1930s"	1939	"I"	"'d"	"be"
142790702	"1930s"	1939	"they"	"'d"	"take"
142791773	"1930s"	1939	"he"	"'d"	"take"
142792336	"1930s"	1939	"you"	"'d"	"find"
142792551	"1930s"	1939	"he"	"'d"	"live"
142794205	"1930s"	1939	"I"	"'d"	"hate"
142803174	"1930s"	1939	"you"	"'d"	"like"
142805778	"1930s"	1939	"I"	"'d"	"like"
142811900	"1930s"	1939	"they"	"'d"	"be"
142812053	"1930s"	1939	"he"	"'d"	"be"
142812069	"1930s"	1939	"he"	"'d"	"find"
142813848	"1930s"	1939	"I"	"'d"	"like"
142815024	"1930s"	1939	"he"	"'d"	"act"
142820893	"1930s"	1939	"he"	"'d"	"have"
142821862	"1930s"	1939	"I"	"'d"	"call"
142823507	"1930s"	1939	"you"	"'d"	"think"
142823510	"1930s"	1939	"he"	"'d"	"buckle"
142823600	"1930s"	1939	"she"	"'d"	"have"
142823704	"1930s"	1939	"she"	"'d"	"get"
142824264	"1930s"	1939	"he"	"'d"	"walk"
142826262	"1930s"	1939	"I"	"'d"	"be"
142827542	"1930s"	1939	"he"	"'d"	"take"
142828061	"1930s"	1939	"he"	"'d"	"think"
142829104	"1930s"	1939	"she"	"'d"	"get"
142829549	"1930s"	1939	"I"	"'d"	"be"
142830030	"1930s"	1939	"I"	"'d"	"ask"
142830541	"1930s"	1939	"she"	"'d"	"let"
142831380	"1930s"	1939	"you"	"'d"	"want"
142831499	"1930s"	1939	"she"	"'d"	"like"
142831529	"1930s"	1939	"I"	"'d"	"pull"
142833679	"1930s"	1939	"I"	"'d"	"draw"
142833690	"1930s"	1939	"I"	"'d"	"be"
142833751	"1930s"	1939	"I"	"'d"	"like"
142834279	"1930s"	1939	"he"	"'d"	"be"
142840868	"1930s"	1939	"he"	"'d"	"have"
142842644	"1930s"	1939	"you"	"'d"	"get"
142844343	"1930s"	1939	"I"	"'d"	"call"
142849151	"1930s"	1939	"you"	"'d"	"drink"
142849189	"1930s"	1939	"you"	"'d"	"be"
142854678	"1930s"	1939	"you"	"'d"	"call"
142858532	"1930s"	1939	"I"	"'d"	"be"
142862183	"1930s"	1939	"they"	"'d"	"say"
142867218	"1930s"	1939	"I"	"'d"	"like"
142867236	"1930s"	1939	"I"	"'d"	"like"
142873649	"1930s"	1939	"I"	"'d"	"like"
142875802	"1930s"	1939	"that"	"'d"	"be"
142875807	"1930s"	1939	"I"	"'d"	"like"
142876320	"1930s"	1939	"I"	"'d"	"love"
142882519	"1930s"	1939	"I"	"'d"	"like"
142887339	"1930s"	1939	"I"	"'d"	"bring"
142904738	"1930s"	1939	"he"	"'d"	"like"
142907102	"1930s"	1939	"he"	"'d"	"have"
142911118	"1930s"	1939	"he"	"'d"	"have"
142911268	"1930s"	1939	"he"	"'d"	"take"
142912115	"1930s"	1939	"I"	"'d"	"do"
142912824	"1930s"	1939	"you"	"'d"	"think"
142913201	"1930s"	1939	"he"	"'d"	"like"
142913836	"1930s"	1939	"I"	"'d"	"like"
142915264	"1930s"	1939	"I"	"'d"	"hate"
142915597	"1930s"	1939	"you"	"'d"	"meet"
142916866	"1930s"	1939	"we"	"'d"	"be"
142917095	"1930s"	1939	"he"	"'d"	"have"
142920359	"1930s"	1939	"I"	"'d"	"send"
142920469	"1930s"	1939	"we"	"'d"	"go"
142920797	"1930s"	1939	"I"	"'d"	"like"
142921073	"1930s"	1939	"we"	"'d"	"stay"
142922057	"1930s"	1939	"you"	"'d"	"be"
142922944	"1930s"	1939	"you"	"'d"	"include"
142924149	"1930s"	1939	"I"	"'d"	"like"
142926021	"1930s"	1939	"I"	"'d"	"like"
142926158	"1930s"	1939	"he"	"'d"	"make"
142926316	"1930s"	1939	"I"	"'d"	"be"
142931130	"1930s"	1939	"you"	"'d"	"go"
142931868	"1930s"	1939	"I"	"'d"	"love"
142932218	"1930s"	1939	"she"	"'d"	"show"
142932242	"1930s"	1939	"she"	"'d"	"get"
142932435	"1930s"	1939	"he"	"'d"	"say"
142933406	"1930s"	1939	"you"	"'d"	"have"
142933432	"1930s"	1939	"you"	"'d"	"like"
142933710	"1930s"	1939	"she"	"'d"	"see"
142935629	"1930s"	1939	"I"	"'d"	"like"
142935771	"1930s"	1939	"I"	"'d"	"like"
142935998	"1930s"	1939	"you"	"'d"	"think"
142936520	"1930s"	1939	"he"	"'d"	"like"
142936567	"1930s"	1939	"he"	"'d"	"show"
142936874	"1930s"	1939	"he"	"'d"	"give"
142938150	"1930s"	1939	"he"	"'d"	"wait"
142938267	"1930s"	1939	"they"	"'d"	"come"
142938964	"1930s"	1939	"he"	"'d"	"treat"
142939658	"1930s"	1939	"he"	"'d"	"fight"
142940703	"1930s"	1939	"he"	"'d"	"do"
142942055	"1930s"	1939	"she"	"'d"	"do"
142944585	"1930s"	1939	"he"	"'d"	"have"
142945679	"1930s"	1939	"he"	"'d"	"come"
142946115	"1930s"	1939	"he"	"'d"	"ask"
142946125	"1930s"	1939	"he"	"'d"	"do"
142946132	"1930s"	1939	"he"	"'d"	"start"
142946205	"1930s"	1939	"he"	"'d"	"work"
142946233	"1930s"	1939	"they"	"'d"	"let"
142946369	"1930s"	1939	"he"	"'d"	"prefer"
142946462	"1930s"	1939	"she"	"'d"	"like"
142946583	"1930s"	1939	"he"	"'d"	"tell"
142946935	"1930s"	1939	"he"	"'d"	"like"
142948412	"1930s"	1939	"I"	"'d"	"like"
142948521	"1930s"	1939	"I"	"'d"	"like"
142954029	"1930s"	1939	"he"	"'d"	"be"
142954297	"1930s"	1939	"you"	"'d"	"think"
142954932	"1930s"	1939	"they"	"'d"	"have"
142955024	"1930s"	1939	"they"	"'d"	"go"
142955120	"1930s"	1939	"she"	"'d"	"be"
142955230	"1930s"	1939	"I"	"'d"	"like"
142955400	"1930s"	1939	"she"	"'d"	"be"
142956891	"1930s"	1939	"they"	"'d"	"be"
142956935	"1930s"	1939	"he"	"'d"	"be"
142958106	"1930s"	1939	"you"	"'d"	"have"
142958145	"1930s"	1939	"I"	"'d"	"like"
142964062	"1930s"	1939	"I"	"'d"	"have"
142965728	"1930s"	1939	"we"	"'d"	"like"
142966052	"1930s"	1939	"he"	"'d"	"like"
142967703	"1930s"	1939	"you"	"'d"	"get"
142968413	"1930s"	1939	"you"	"'d"	"be"
142969264	"1930s"	1939	"I"	"'d"	"think"
142969267	"1930s"	1939	"you"	"'d"	"begin"
142970178	"1930s"	1939	"they"	"'d"	"come"
142972420	"1930s"	1939	"I"	"'d"	"have"
143002043	"1930s"	1939	"she"	"'d"	"steal"
143004054	"1930s"	1939	"they"	"'d"	"have"
143011181	"1930s"	1939	"you"	"'d"	"be"
143015005	"1930s"	1939	"we"	"'d"	"dare"
143021025	"1930s"	1939	"you"	"'d"	"think"
143022177	"1930s"	1939	"I"	"'d"	"do"
143023648	"1930s"	1939	"he"	"'d"	"trade"
143023706	"1930s"	1939	"he"	"'d"	"steal"
143025475	"1930s"	1939	"I"	"'d"	"ask"
143029858	"1930s"	1939	"you"	"'d"	"like"
143029957	"1930s"	1939	"you"	"'d"	"have"
143032564	"1940s"	1940	"we"	"'d"	"be"
